census_tract,zip_code,city,county
6037212304,90005,Los Angeles,Los Angeles
6037143200,91602,North Hollywood,Los Angeles
6037543702,90745,Carson,Los Angeles
6037408631,91745,Hacienda Heights,Los Angeles
6037603703,90250,Hawthorne,Los Angeles
6039000400,93622,Firebaugh,Madera 
6073005200,92101,San Diego,San Diego
6037301900,91206,Glendale,Los Angeles
6107002100,93274,Tulare,Tulare 
6029003500,93268,Taft,Kern 
6037530003,90640,Montebello,Los Angeles
6037601001,90301,Inglewood,Los Angeles
6073012600,91910,Chula Vista,San Diego
6071003803,92376,Rialto,San Bernardino
6001405401,94606,Oakland,Alameda 
6001440301,94587,Union City,Alameda 
6099002701,95351,Modesto,Stanislaus 
6059088501,92843,Garden Grove,Orange 
6073003303,92113,San Diego,San Diego
6059001201,90631,La Habra,Orange 
6001406201,94601,Oakland,Alameda 
6037115404,91324,Northridge,Los Angeles
6031001701,93204,Avenal,Kings 
6071006201,92404,San Bernardino,San Bernardino
6081604200,94066,San Bruno,San Mateo
6077003406,95210,Stockton,San Joaquin
6065042517,92553,Moreno Valley,Riverside 
6037131020,91335,Reseda,Los Angeles
6095251901,94589,Vallejo,Solano 
6059088802,92844,Garden Grove,Orange 
6107000301,93618,Dinuba,Tulare 
6071004603,92407,San Bernardino,San Bernardino
6053014102,93933,Marina,Monterey 
6037404301,91702,Azusa,Los Angeles
6037199120,90031,Los Angeles,Los Angeles
6037197200,90031,Los Angeles,Los Angeles
6037550202,90650,Norwalk,Los Angeles
6037503902,90638,La Mirada,Los Angeles
6071001804,91761,Ontario,San Bernardino
6037117408,91343,North Hills,Los Angeles
6073002501,92105,San Diego,San Diego
6099000807,95356,Modesto,Stanislaus 
6047001902,95333,Le Grand,Merced 
6077005106,95337,Manteca,San Joaquin
6065049500,92201,Indio,Riverside 
6077000401,95203,Stockton,San Joaquin
6037432300,91731,El Monte,Los Angeles
6037481103,91776,San Gabriel,Los Angeles
6037219500,90016,Los Angeles,Los Angeles
6019004212,93722,Fresno,Fresno 
6037650901,90501,Torrance,Los Angeles
6037553000,90650,Norwalk,Los Angeles
6019004001,93630,Kerman,Fresno 
6059063604,92627,Costa Mesa,Orange 
6037543604,90745,Carson,Los Angeles
6037302004,91206,Glendale,Los Angeles
6065042409,92557,Moreno Valley,Riverside 
6001437200,94545,Hayward,Alameda 
6037310701,91502,Burbank,Los Angeles
6029001801,93309,Bakersfield,Kern 
6037117520,91343,North Hills,Los Angeles
6071009913,92395,Victorville,San Bernardino
6037222700,90007,Los Angeles,Los Angeles
6065043001,92530,Lake Elsinore,Riverside 
6065041405,92503,Riverside,Riverside 
6099003500,95360,Newman,Stanislaus 
6037535804,90280,South Gate,Los Angeles
6071002101,91730,Rancho Cucamonga,San Bernardino
6073010013,92173,San Ysidro,San Diego
6081602200,94080,South San Francisco,San Mateo
6001428700,94501,Alameda,Alameda 
6099000203,95361,Oakdale,Stanislaus 
6037602106,90250,Hawthorne,Los Angeles
6037700102,90046,Los Angeles,Los Angeles
6037207502,90071,Los Angeles,Los Angeles
6073014400,91945,Lemon Grove,San Diego
6037600602,90303,Inglewood,Los Angeles
6059087505,92802,Anaheim,Orange 
6107003002,93274,Tulare,Tulare 
6037502402,90660,Pico Rivera,Los Angeles
6039000507,93638,Madera,Madera 
6037408004,91792,West Covina,Los Angeles
6037190202,90028,Los Angeles,Los Angeles
6037301206,91202,Glendale,Los Angeles
6065048200,92879,Corona,Riverside 
6037603801,90260,Lawndale,Los Angeles
6067006800,95815,Sacramento,Sacramento 
6037188202,90027,Los Angeles,Los Angeles
6037910101,93552,Palmdale,Los Angeles
6037500900,90660,Pico Rivera,Los Angeles
6067001800,95817,Sacramento,Sacramento 
6031000900,93230,Hanford,Kings 
6037407501,91744,La Puente,Los Angeles
6059087902,90680,Stanton,Orange 
6085501502,95116,San Jose,Santa Clara
6019005304,93726,Fresno,Fresno 
6039000508,93636,Madera,Madera 
6075023001,94124,San Francisco,San Francisco
6013306002,94509,Antioch,Contra Costa
6025011202,92243,El Centro,Imperial 
6101050202,95991,Yuba City,Sutter 
6067007501,95841,Sacramento,Sacramento 
6037602301,90250,Hawthorne,Los Angeles
6065041202,92503,Riverside,Riverside 
6037554521,90703,Cerritos,Los Angeles
6037104620,91331,Pacoima,Los Angeles
6037408303,90601,Whittier,Los Angeles
6071003507,92376,Rialto,San Bernardino
6037270200,90034,Los Angeles,Los Angeles
6099000503,95356,Modesto,Stanislaus 
6031000100,93230,Hanford,Kings 
6037212204,90005,Los Angeles,Los Angeles
6037573401,90755,Signal Hill,Los Angeles
6099000402,95357,Modesto,Stanislaus 
6047000603,95301,Atwater,Merced 
6037188300,90039,Los Angeles,Los Angeles
6037192420,90004,Los Angeles,Los Angeles
6107002400,93274,Tulare,Tulare 
6037124300,91601,North Hollywood,Los Angeles
6053000502,93905,Salinas,Monterey 
6067009005,95827,Sacramento,Sacramento 
6071000504,91710,Chino,San Bernardino
6065041404,92503,Riverside,Riverside 
6071007800,92374,Redlands,San Bernardino
6059087200,92801,Anaheim,Orange 
6013314102,94565,Pittsburg,Contra Costa
6037139302,91356,Tarzana,Los Angeles
6077003311,95210,Stockton,San Joaquin
6037113321,91311,Chatsworth,Los Angeles
6037131800,91335,Reseda,Los Angeles
6085504319,95133,San Jose,Santa Clara
6013315000,94520,Concord,Contra Costa
6099000910,95355,Modesto,Stanislaus 
6037554511,90703,Cerritos,Los Angeles
6077005113,95336,Manteca,San Joaquin
6071004404,92410,San Bernardino,San Bernardino
6085503112,95112,San Jose,Santa Clara
6095253500,94571,Rio Vista,Solano 
6071000304,91763,Montclair,San Bernardino
6073015902,92020,El Cajon,San Diego
6037404903,91706,Baldwin Park,Los Angeles
6037482303,91770,Rosemead,Los Angeles
6037406701,91790,West Covina,Los Angeles
6025012400,92283,Winterhaven,Imperial 
6029003205,93313,Bakersfield,Kern 
6037119342,91402,Panorama City,Los Angeles
6037203710,90033,Los Angeles,Los Angeles
6077003307,95207,Stockton,San Joaquin
6037535701,90280,South Gate,Los Angeles
6029001103,93306,Bakersfield,Kern 
6095252402,94534,Fairfield,Solano 
6037212202,90005,Los Angeles,Los Angeles
6071001903,91708,Chino,San Bernardino
6029006303,93203,Arvin,Kern 
6037600912,90302,Inglewood,Los Angeles
6037183620,90042,Los Angeles,Los Angeles
6059086301,92805,Anaheim,Orange 
6067007503,95841,Sacramento,Sacramento 
6037119700,91402,Panorama City,Los Angeles
6037131100,91406,Van Nuys,Los Angeles
6065042621,92555,Moreno Valley,Riverside 
6037600501,90303,Inglewood,Los Angeles
6059075004,92701,Santa Ana,Orange 
6019004801,93704,Fresno,Fresno 
6077003216,95209,Stockton,San Joaquin
6037600201,90044,Los Angeles,Los Angeles
6059001303,90631,La Habra,Orange 
6073013103,91911,Chula Vista,San Diego
6065043813,92220,Banning,Riverside 
6085501000,95112,San Jose,Santa Clara
6083002502,93455,Santa Maria,Santa Barbara
6037117201,91343,North Hills,Los Angeles
6037221402,90018,Los Angeles,Los Angeles
6065043317,92545,Hemet,Riverside 
6037481606,91803,Alhambra,Los Angeles
6037408006,91792,West Covina,Los Angeles
6001438100,94544,Hayward,Alameda 
6065042903,92570,Perris,Riverside 
6085503208,95111,San Jose,Santa Clara
6037132300,91335,Reseda,Los Angeles
6065040605,91752,Mira Loma,Riverside 
6001402800,94612,Oakland,Alameda 
6077001102,95204,Stockton,San Joaquin
6037535502,90280,South Gate,Los Angeles
6047001200,95340,Merced,Merced 
6037920023,91351,Canyon Country,Los Angeles
6037104500,91331,Pacoima,Los Angeles
6037481001,91801,Alhambra,Los Angeles
6047001402,95340,Merced,Merced 
6037106112,91342,Sylmar,Los Angeles
6037604001,90260,Lawndale,Los Angeles
6073020500,92025,Escondido,San Diego
6077005501,95304,Tracy,San Joaquin
6037115104,91325,Northridge,Los Angeles
6107000701,93286,Woodlake,Tulare 
6037217100,90019,Los Angeles,Los Angeles
6037407502,91744,La Puente,Los Angeles
6059074802,92704,Santa Ana,Orange 
6037104201,91340,San Fernando,Los Angeles
6067007424,95660,North Highlands,Sacramento 
6107002601,93247,Lindsay,Tulare 
6085512604,95020,Gilroy,Santa Clara
6037236400,90008,Los Angeles,Los Angeles
6055200301,94559,Napa,Napa 
6037190301,90028,Los Angeles,Los Angeles
6059074601,92707,Santa Ana,Orange 
6037310702,91502,Burbank,Los Angeles
6037501200,90601,Whittier,Los Angeles
6059088902,92843,Garden Grove,Orange 
6065042210,92507,Riverside,Riverside 
6037550601,90240,Downey,Los Angeles
6073012401,91950,National City,San Diego
6065031402,92504,Riverside,Riverside 
6067004300,95832,Sacramento,Sacramento 
6013369001,94806,San Pablo,Contra Costa
6059075403,92701,Santa Ana,Orange 
6037552800,90650,Norwalk,Los Angeles
6037131300,91335,Reseda,Los Angeles
6037183820,90042,Los Angeles,Los Angeles
6037211410,90004,Los Angeles,Los Angeles
6077005405,95376,Tracy,San Joaquin
6037134104,91306,Winnetka,Los Angeles
6037430102,91010,Duarte,Los Angeles
6065031703,92503,Riverside,Riverside 
6037201602,90032,Los Angeles,Los Angeles
6029002817,93309,Bakersfield,Kern 
6037212303,90005,Los Angeles,Los Angeles
6069000400,95023,Hollister,San Benito
6037125200,91601,North Hollywood,Los Angeles
6065040815,92879,Corona,Riverside 
6037482304,91770,Rosemead,Los Angeles
6107002500,93247,Lindsay,Tulare 
6059086903,92804,Anaheim,Orange 
6037600202,90044,Los Angeles,Los Angeles
6073015802,92020,El Cajon,San Diego
6037135114,91303,Canoga Park,Los Angeles
6059099702,92655,Midway City,Orange 
6073012700,91910,Chula Vista,San Diego
6059088602,92843,Garden Grove,Orange 
6037480304,91801,Alhambra,Los Angeles
6055200503,94559,Napa,Napa 
6101050201,95991,Yuba City,Sutter 
6013366001,94806,San Pablo,Contra Costa
6025011802,92243,El Centro,Imperial 
6037218701,90016,Los Angeles,Los Angeles
6071011700,92307,Apple Valley,San Bernardino
6037117407,91343,North Hills,Los Angeles
6001407500,94621,Oakland,Alameda 
6037320202,91340,San Fernando,Los Angeles
6071002703,92377,Rialto,San Bernardino
6037186302,90065,Los Angeles,Los Angeles
6047000202,95315,Delhi,Merced 
6107002003,93277,Visalia,Tulare 
6107002904,93274,Tulare,Tulare 
6085503121,95125,San Jose,Santa Clara
6019008100,93210,Coalinga,Fresno 
6067006102,95821,Sacramento,Sacramento 
6071001703,91710,Chino,San Bernardino
6037301204,91202,Glendale,Los Angeles
6085503710,95116,San Jose,Santa Clara
6037402703,91767,Pomona,Los Angeles
6037603101,90247,Gardena,Los Angeles
6019001414,93727,Fresno,Fresno 
6019005602,93612,Clovis,Fresno 
6029006100,93561,Tehachapi,Kern 
6065042212,92557,Moreno Valley,Riverside 
6073014806,91942,La Mesa,San Diego
6019005704,93612,Clovis,Fresno 
6037481402,91776,San Gabriel,Los Angeles
6067008801,95655,Mather,Sacramento 
6065042009,92508,Riverside,Riverside 
6013327000,94520,Concord,Contra Costa
6077005108,95336,Manteca,San Joaquin
6037600802,90305,Inglewood,Los Angeles
6071009904,92394,Victorville,San Bernardino
6065042617,92571,Perris,Riverside 
6065040821,92879,Corona,Riverside 
6037124102,91601,North Hollywood,Los Angeles
6071002604,92337,Fontana,San Bernardino
6037572202,90806,Long Beach,Los Angeles
6001428000,94501,Alameda,Alameda 
6107003502,93257,Porterville,Tulare 
6067004903,95823,Sacramento,Sacramento 
6007003001,95966,Oroville,Butte 
6077003410,95210,Stockton,San Joaquin
6037120107,91402,Panorama City,Los Angeles
6037576502,90802,Long Beach,Los Angeles
6067003101,95820,Sacramento,Sacramento 
6067005601,95825,Sacramento,Sacramento 
6037132001,91406,Van Nuys,Los Angeles
6019004901,93704,Fresno,Fresno 
6037482502,91770,Rosemead,Los Angeles
6077003112,95207,Stockton,San Joaquin
6077004501,95240,Lodi,San Joaquin
6071003403,92316,Bloomington,San Bernardino
6037216700,90035,Los Angeles,Los Angeles
6075012501,94102,San Francisco,San Francisco
6099003605,95382,Turlock,Stanislaus 
6037125501,91601,North Hollywood,Los Angeles
6059087300,92805,Anaheim,Orange 
6099003001,95307,Ceres,Stanislaus 
6039000300,93610,Chowchilla,Madera 
6059086304,92806,Anaheim,Orange 
6025011000,92251,Imperial,Imperial 
6019003103,93612,Clovis,Fresno 
6071011800,92311,Barstow,San Bernardino
6059074109,92704,Santa Ana,Orange 
6071001905,91761,Ontario,San Bernardino
6071000604,91710,Chino,San Bernardino
6037482301,91776,San Gabriel,Los Angeles
6019003600,93704,Fresno,Fresno 
6037267300,90025,Los Angeles,Los Angeles
6107004400,93219,Earlimart,Tulare 
6013306004,94509,Antioch,Contra Costa
6025010900,92250,Holtville,Imperial 
6071008705,92399,Yucaipa,San Bernardino
6037183610,90042,Los Angeles,Los Angeles
6085502002,95126,San Jose,Santa Clara
6037577000,90804,Long Beach,Los Angeles
6037115401,91325,Northridge,Los Angeles
6067005509,95825,Sacramento,Sacramento 
6037576501,90802,Long Beach,Los Angeles
6037293201,90501,Torrance,Los Angeles
6037234502,90043,Los Angeles,Los Angeles
6071000401,91710,Chino,San Bernardino
6037106114,91340,San Fernando,Los Angeles
6037201504,90032,Los Angeles,Los Angeles
6037543304,90746,Carson,Los Angeles
6065043310,92544,Hemet,Riverside 
6037123602,91401,Van Nuys,Los Angeles
6071004507,92407,San Bernardino,San Bernardino
6067004905,95823,Sacramento,Sacramento 
6071005100,92404,San Bernardino,San Bernardino
6071002706,92407,San Bernardino,San Bernardino
6103001100,96021,Corning,Tehama 
6099000908,95355,Modesto,Stanislaus 
6037139504,91316,Encino,Los Angeles
6065045605,92274,Thermal,Riverside 
6037209510,90006,Los Angeles,Los Angeles
6013303103,94513,Brentwood,Contra Costa
6065042618,92571,Perris,Riverside 
6037211922,90020,Los Angeles,Los Angeles
6037553503,90723,Paramount,Los Angeles
6073018509,92054,Oceanside,San Diego
6067004904,95823,Sacramento,Sacramento 
6081600100,94005,Brisbane,San Mateo
6067004402,95820,Sacramento,Sacramento 
6037400602,91702,Azusa,Los Angeles
6037503106,90604,Whittier,Los Angeles
6071000404,91710,Chino,San Bernardino
6071003801,92376,Rialto,San Bernardino
6037402001,91711,Claremont,Los Angeles
6037131400,91335,Reseda,Los Angeles
6001401300,94609,Oakland,Alameda 
6037117530,91343,North Hills,Los Angeles
6111006100,91320,Newbury Park,Ventura 
6059099701,92655,Midway City,Orange 
6067006500,95838,Sacramento,Sacramento 
6007001200,95928,Chico,Butte 
6073010111,92173,San Ysidro,San Diego
6081601300,94014,Daly City,San Mateo
6037208904,90057,Los Angeles,Los Angeles
6097153104,95407,Santa Rosa,Sonoma 
6067005402,95815,Sacramento,Sacramento 
6071009905,92394,Victorville,San Bernardino
6037503202,90604,Whittier,Los Angeles
6071010013,92345,Hesperia,San Bernardino
6037403318,91766,Pomona,Los Angeles
6059075515,92782,Tustin,Orange 
6025012002,92231,Calexico,Imperial 
6059074005,92707,Santa Ana,Orange 
6013355200,94521,Concord,Contra Costa
6065030800,92504,Riverside,Riverside 
6001436200,94541,Hayward,Alameda 
6037406902,91746,La Puente,Los Angeles
6053001801,93907,Salinas,Monterey 
6067007504,95841,Sacramento,Sacramento 
6001406202,94601,Oakland,Alameda 
6059099801,92683,Westminster,Orange 
6037482503,91770,Rosemead,Los Angeles
6007002800,95965,Oroville,Butte 
6071002601,92337,Fontana,San Bernardino
6077003310,95210,Stockton,San Joaquin
6037134002,91306,Winnetka,Los Angeles
6037602402,90250,Hawthorne,Los Angeles
6107002303,93274,Tulare,Tulare 
6099000501,95356,Modesto,Stanislaus 
6037576904,90804,Long Beach,Los Angeles
6053001700,93901,Salinas,Monterey 
6037481002,91801,Alhambra,Los Angeles
6059001903,92833,Fullerton,Orange 
6037128101,91405,Van Nuys,Los Angeles
6067006003,95821,Sacramento,Sacramento 
6059086803,92801,Anaheim,Orange 
6037127712,91406,Van Nuys,Los Angeles
6037104105,91331,Pacoima,Los Angeles
6059001103,90631,La Habra,Orange 
6107003802,93257,Porterville,Tulare 
6025010800,92250,Holtville,Imperial 
6107001902,93277,Visalia,Tulare 
6065040603,91752,Mira Loma,Riverside 
6037543603,90710,Harbor City,Los Angeles
6037211703,90020,Los Angeles,Los Angeles
6037183220,90042,Los Angeles,Los Angeles
6001432600,94577,San Leandro,Alameda 
6077003404,95210,Stockton,San Joaquin
6029006007,93560,Rosamond,Kern 
6065046800,92553,Moreno Valley,Riverside 
6037503103,90605,Whittier,Los Angeles
6071003603,92376,Rialto,San Bernardino
6019006000,93657,Sanger,Fresno 
6107003602,93257,Porterville,Tulare 
6067005506,95825,Sacramento,Sacramento 
6037550901,90241,Downey,Los Angeles
6111004400,93041,Port Hueneme,Ventura 
6073010005,92173,San Ysidro,San Diego
6037123520,91401,Van Nuys,Los Angeles
6059076208,92865,Orange,Orange 
6029000506,93308,Bakersfield,Kern 
6071010012,92345,Hesperia,San Bernardino
6037218220,90019,Los Angeles,Los Angeles
6065031100,92506,Riverside,Riverside 
6065043505,92545,Hemet,Riverside 
6065043504,92545,Hemet,Riverside 
6037119202,91331,Pacoima,Los Angeles
6019003810,93722,Fresno,Fresno 
6037554201,90706,Bellflower,Los Angeles
6037482800,91755,Monterey Park,Los Angeles
6037117510,91343,North Hills,Los Angeles
6037408402,91745,Hacienda Heights,Los Angeles
6037481202,91776,San Gabriel,Los Angeles
6065042206,92507,Riverside,Riverside 
6107000800,93292,Visalia,Tulare 
6071002103,91730,Rancho Cucamonga,San Bernardino
6067006701,95838,Sacramento,Sacramento 
6069000300,95023,Hollister,San Benito
6037275603,90230,Culver City,Los Angeles
6065040809,92879,Corona,Riverside 
6001423200,94710,Berkeley,Alameda 
6019007801,93234,Huron,Fresno 
6057000501,95945,Grass Valley,Nevada 
6071002037,92336,Fontana,San Bernardino
6065045609,92274,Thermal,Riverside 
6037207101,90012,Los Angeles,Los Angeles
6037402705,91767,Pomona,Los Angeles
6071003405,92335,Fontana,San Bernardino
6097153002,95401,Santa Rosa,Sonoma 
6019004100,93723,Fresno,Fresno 
6001436900,94541,Hayward,Alameda 
6037104124,91342,Sylmar,Los Angeles
6037201301,90032,Los Angeles,Los Angeles
6037502801,90670,Santa Fe Springs,Los Angeles
6053010504,93907,Salinas,Monterey 
6037128910,91403,Sherman Oaks,Los Angeles
6037401704,91767,Pomona,Los Angeles
6071010026,92395,Victorville,San Bernardino
6037551202,90242,Downey,Los Angeles
6099000506,95356,Modesto,Stanislaus 
6037113401,91306,Winnetka,Los Angeles
6047002301,93635,Los Banos,Merced 
6037401603,91750,La Verne,Los Angeles
6107002204,93274,Tulare,Tulare 
6037535802,90280,South Gate,Los Angeles
6037408211,91748,Rowland Heights,Los Angeles
6037603301,90247,Gardena,Los Angeles
6037555103,90715,Lakewood,Los Angeles
6037552001,90650,Norwalk,Los Angeles
6115040500,95961,Olivehurst,Yuba 
6037480902,91803,Alhambra,Los Angeles
6065043309,92544,Hemet,Riverside 
6001400700,94608,Emeryville,Alameda 
6037430002,91010,Duarte,Los Angeles
6071007302,92373,Redlands,San Bernardino
6095251500,94590,Vallejo,Solano 
6075026403,94134,San Francisco,San Francisco
6031000403,93245,Lemoore,Kings 
6019004215,93722,Fresno,Fresno 
6067005505,95825,Sacramento,Sacramento 
6073015801,92020,El Cajon,San Diego
6059074701,92704,Santa Ana,Orange 
6037900102,93535,Lancaster,Los Angeles
6071008100,92373,Redlands,San Bernardino
6037406411,91791,West Covina,Los Angeles
6037555002,90715,Lakewood,Los Angeles
6001433300,94579,San Leandro,Alameda 
6065051200,92590,Temecula,Riverside 
6037404501,91702,Azusa,Los Angeles
6081600200,94014,Daly City,San Mateo
6037530202,90640,Montebello,Los Angeles
6037534700,90255,Huntington Park,Los Angeles
6059074106,92704,Santa Ana,Orange 
6037571600,90805,Long Beach,Los Angeles
6065042730,92585,Sun City,Riverside 
6067006600,95815,Sacramento,Sacramento 
6037139401,91356,Tarzana,Los Angeles
6037554900,90701,Artesia,Los Angeles
6111005002,93036,Oxnard,Ventura 
6037139301,91356,Tarzana,Los Angeles
6037431200,91010,Duarte,Los Angeles
6037603600,90249,Gardena,Los Angeles
